Index,HIP,Vmag,X,Y,Tipo,Name
386,33449,4.35,411.35131747165616,564.7571428669083,Científica,*  15 Lyn
387,60742,4.35,819.368282115531,426.1316562099797,Científica,* gam Com
388,74857,4.35,1201.7829109419313,204.0862389118711,Científica,* f Lup
389,85822,4.35,648.3955493849795,674.8284796079981,Científica,* del UMi
390,16335,4.36,215.35964414758857,643.2003986310235,Científica,* sig Per
391,33347,4.36,246.19902237445976,210.72478692170307,Científica,* iot CMa
392,39863,4.36,376.4760810413771,272.74503192156317,Científica,* zet Mon
393,68862,4.36,1056.2370318192443,135.0878689846711,Científica,* chi Cen
394,35415,4.37,304.7183754541176,170.06647351225337,Científica,* tau CMa
395,29807,4.37,223.8745230664404,114.9408313647178,Científica,* kap Col
396,53773,4.37,737.7342848304409,110.73333082080543,Científica,* i Vel
397,64238,4.38,956.3406017515234,292.630008109062,Científica,* tet Vir
398,99255,4.38,691.5698197936357,712.702537844974,Científica,* kap Cep
399,26176,4.39,99.3206555711064,376.2872658622885,Científica,* phi01 Ori
400,30419,4.39,179.1178539296902,330.14499183605665,Científica,* eps Mon A
401,49637,4.39,599.557456411319,327.68610887241306,Científica,*  31 Leo
402,73620,4.39,1148.7883761946664,370.70737176408954,Científica,* 110 Vir
403,39311,4.39,363.8699725434644,298.0503531290331,Científica,* G CMi
404,82673,4.39,1293.1561649162036,484.58113488633694,Científica,* iot Oph
405,27913,4.39,163.51196785757892,423.3388440228344,Científica,* chi01 Ori
406,17884,4.39,383.7730988288697,663.1381054540368,Científica,V* BE Cam
407,39906,4.4,390.9676915314036,197.34011118811983,Científica,*  16 Pup
408,38070,4.4,362.6338104983163,165.74861153287827,Científica,* omi Pup
409,70300,4.41,1088.5460768003445,145.30664631950515,Científica,* a Cen
410,34693,4.41,313.21998892999227,439.42788924329534,Científica,* tau Gem
411,85693,4.41,1219.0082856816784,594.1118492008059,Científica,* lam Her
412,114222,4.41,594.5648531503355,731.8828518706277,Científica,* pi. Cep
413,53954,4.42,690.7338082210321,375.74390872552146,Científica,* b Leo
414,77257,4.42,1205.337064520092,421.0245264241255,Científica,* lam Ser
415,34922,4.42,364.55570505217145,73.64082782742805,Científica,* L02 Pup
416,72571,4.42,1154.0433864686484,210.4583838556636,Científica,* E Hya
417,31700,4.42,212.56407225359345,206.04919448067375,Científica,* nu.03 CMa
418,29038,4.42,168.81579486267887,389.1327456585048,Científica,* nu. Ori
419,40326,4.42,448.1925526355806,100.98171200260474,Científica,* h02 Pup
420,34981,4.42,299.5891440412977,163.10097080568607,Científica,*  27 CMa
421,23040,4.43,295.76410393845265,600.0632254901062,Científica,*   7 Cam
422,40706,4.44,445.139528657365,118.05324648716848,Científica,* q Pup
423,30060,4.44,385.74247971249,579.8307478234128,Científica,*   2 Lyn
424,40091,4.44,441.2524025970475,103.98686892736352,Científica,* h01 Pup
425,36795,4.44,328.546882096413,183.0380398064208,Científica,HD  60532
426,71121,4.44,1071.949791235955,88.83242115686211,Científica,* sig Lup
427,29426,4.45,174.89328481817316,384.4015496540555,Científica,* ksi Ori
428,94648,4.45,747.7004268335534,713.378070628356,Científica,* tau Dra
429,44191,4.45,529.8487719919725,101.93245880613895,Científica,* w Vel
430,51849,4.45,713.3256662697813,43.3245021785844,Científica,* r Car
431,42402,4.45,433.46862964061006,299.3162153052139,Científica,* sig Hya
432,55084,4.45,739.3263261489859,276.75473140484826,Científica,* phi Leo
433,59173,4.46,849.9065824179822,80.85413362977543,Científica,HD 105382
434,11569,4.46,417.7754037004311,701.1331672939458,Científica,* iot Cas
435,24331,4.46,46.75800549537487,348.9958349057247,Científica,* rho Ori
436,44901,4.46,523.2495538564496,508.92449081143246,Científica,* f UMa
437,54682,4.46,745.1453584433872,194.58730417236663,Científica,* bet Crt
438,47006,4.47,554.6988963260756,508.8988063522455,Científica,*  26 UMa
439,57803,4.47,824.8381796451647,103.39891992710264,Científica,* B Cen
440,30788,4.47,233.798192884724,129.55310102698374,Científica,* lam CMa
441,71284,4.47,1004.162696573388,480.9140669898619,Científica,* sig Boo
442,46146,4.47,521.7076302760462,397.3912589753672,Científica,* kap Leo
443,73165,4.47,1153.1737735343615,336.00188756932005,Científica,*  16 Lib
444,38957,4.47,456.0459024614843,59.07020640341152,Científica,V* V Pup
445,31216,4.47,199.40065422533303,341.40148001113164,Científica,*  13 Mon
446,23123,4.47,17.836102555614183,349.59318615443703,Científica,* pi.06 Ori
447,49641,4.48,605.2730839760204,283.3073298884911,Científica,* alf Sex
448,32578,4.48,222.3719293570701,311.99812478368693,Científica,*  18 Mon
449,20713,4.48,11.804787532520187,454.8232774598524,Científica,*  71 Tau
450,32249,4.49,228.65421173230925,367.4901658799235,Científica,*  30 Gem
451,49593,4.49,592.23338302171,435.9205614467589,Científica,*  21 LMi
452,34834,4.49,373.66703351579855,63.44861269660888,Científica,* I Pup
453,71762,4.49,1066.8675792552158,426.69864673949223,Científica,* pi.01 Boo
454,38455,4.49,406.3745814335436,105.509346773831,Científica,* b Pup
455,9480,4.49,461.2794246517945,708.3252108536775,Científica,*  48 Cas
456,67275,4.5,977.0442191504058,407.0564779891745,Científica,* tau Boo
457,43105,4.5,558.8633125249471,33.68187010950351,Científica,* f Car
458,57565,4.5,769.6311555452414,383.2930525333362,Científica,*  93 Leo
459,26594,4.5,96.1788197005658,344.2990901929728,Científica,* ome Ori
460,50676,4.5,690.2394088361839,48.23971301339317,Científica,* J Vel
461,47391,4.51,645.1602610058274,21.562318728682236,Científica,* m Car
462,98702,4.51,765.4766774492787,740.5419338401518,Científica,* rho Dra
463,46515,4.51,569.8532068137547,127.76912628827128,Científica,* eps Ant
464,76852,4.51,1143.7691884287694,476.6053361403195,Científica,* iot Ser
465,27483,4.51,240.531663224772,514.9946673383172,Científica,* tau Aur
466,69974,4.52,1094.8212990826023,276.8265951358284,Científica,* lam Vir
467,65271,4.52,935.7091344617008,36.77946673347032,Científica,* J Cen
468,73745,4.52,1057.3968358888396,485.3347763692976,Científica,* psi Boo
469,28413,4.53,128.18746369671453,296.1814054232086,Científica,HD  40657
470,69483,4.53,869.8288576016084,556.2980537494342,Científica,* kap02 Boo
471,37096,4.53,366.6587253873336,122.34653379015135,Científica,* f Pup
472,46776,4.54,536.7388920671368,278.25691568094214,Científica,* tau02 Hya
473,72659,4.54,1073.2885735869525,444.1862359931997,Científica,* ksi Boo
474,24727,4.54,173.06079291103228,507.44024571067575,Científica,*  16 Aur
475,31416,4.54,216.72060791992445,181.0359619875748,Científica,* ksi02 CMa
476,46977,4.54,577.081989486487,585.245674093526,Científica,* d UMa
477,74392,4.54,1197.6570486698358,260.5141400169398,Científica,* iot Lib
478,75304,4.54,1197.9890206659345,166.39381607522083,Científica,* phi02 Lup
479,46952,4.54,541.8673313383935,441.297022138612,Científica,*  10 LMi
480,36425,4.55,308.9534738889844,348.97866115654665,Científica,*   6 CMi
481,16281,4.55,320.19971396540177,664.8382027909506,Científica,HD  21389
482,48402,4.55,576.5545291228534,516.8901145016824,Científica,* phi UMa
483,107119,4.55,664.4606972345164,748.7521638666876,Científica,*  11 Cep
484,33694,4.55,523.9823808329846,631.2302260774792,Científica,HD  49878
485,70574,4.56,1079.5631687201976,115.93871169896016,Científica,* tau01 Lup
486,44700,4.56,502.3179939623745,452.13423555076247,Científica,HD  77912
487,27830,4.56,189.85018230189897,459.9458640567165,Científica,* 136 Tau
488,54951,4.56,709.9113133318151,389.8125336280401,Científica,*  72 Leo
489,80463,4.57,1233.2145942175712,481.3582360942445,Científica,* ome Her
490,86614,4.57,784.7291279189152,686.1999810275569,Científica,* psi01 Dra A
491,67627,4.58,779.894839851624,594.078971134458,Científica,* i Dra
492,48374,4.58,628.2144291294295,85.04175306262279,Científica,* m Vel
493,52468,4.58,727.7173488533554,31.354773314701276,Científica,* w Car
494,64425,4.58,925.929982153408,41.7668845239128,Científica,HD 114529
495,26237,4.58,80.12530047219099,294.01234747387457,Científica,* c Ori
496,42527,4.59,522.5071431002143,566.5745101215681,Científica,* pi.02 UMa
497,77512,4.59,1119.968406596273,509.975779317733,Científica,* del CrB
498,77840,4.59,1272.5169502788474,240.78473287350243,Científica,*   2 Sco
499,25473,4.59,71.89013821445307,343.92124158803745,Científica,* psi02 Ori
500,17959,4.59,439.4062783414227,668.7582124969833,Científica,* gam Cam
501,50555,4.59,686.7314028218061,52.36823014497308,Científica,V* GZ Vel
502,46509,4.59,532.1127035000956,271.31468573524,Científica,* tau01 Hya
503,54751,4.59,766.3212654985003,34.776740676654036,Científica,* y Car
504,53502,4.6,727.9608294120744,131.96110077739928,Científica,* iot Ant
505,72125,4.6,1071.9923169543613,431.44947813037936,Científica,* omi Boo
506,75501,4.6,1196.5416054261088,155.73175205481272,Científica,* k Lup
507,95081,4.6,812.143557578417,729.8666184024135,Científica,* pi. Dra
508,20070,4.6,248.7694080741387,613.7538538191211,Científica,* b Per
509,49402,4.6,609.2161029985281,228.84820199579804,Científica,* ups02 Hya
510,77760,4.6,1017.4084708727936,574.6195762613247,Científica,* chi Her
511,36145,4.61,397.76026503474986,518.1382913802471,Científica,*  21 Lyn
512,76219,4.61,1230.4801744245474,322.3137567253164,Científica,*  37 Lib
513,39095,4.61,372.03252102581814,201.33029900188117,Científica,HD  65810
514,63007,4.62,904.744481944652,45.06959538181103,Científica,* lam Cru
515,25923,4.62,73.10871528374467,280.48296165200554,Científica,* ups Ori
516,54301,4.62,759.0933977795555,25.325322714728426,Científica,* z Car
517,23497,4.62,92.30202083556576,460.182342665884,Científica,* iot Tau
518,44824,4.62,513.891651949842,169.7260268176447,Científica,* kap Pyx
519,56480,4.62,797.4495455246013,62.50964548093907,Científica,* A Cen
520,80628,4.62,1324.0144341631922,359.0690917089177,Científica,* ups Oph
521,54182,4.62,707.3841747269086,321.6869476966943,Científica,* chi Leo
522,62327,4.62,899.3006435932018,56.99334434647963,Científica,HD 110956
523,45448,4.63,548.5466467369233,120.1564107409983,Científica,* k Vel
524,73199,4.63,810.5637874587246,618.6723708332062,Científica,V* RR UMi
525,92512,4.63,889.1556567698684,722.7440948794429,Científica,* omi Dra
526,42835,4.63,446.5354415617283,251.62268188158373,Científica,* F Hya
527,37648,4.63,359.6882673223339,153.86718079252614,Científica,*   1 Pup
528,38500,4.63,449.8150156352385,56.65233551430836,Científica,HD  64740
529,77635,4.63,1267.314655347617,237.4990319815303,Científica,* b Sco
530,66738,4.63,824.0967846717509,554.912190746609,Científica,*  83 UMa
531,61789,4.63,909.9294399114312,131.50454099316653,Científica,* l Cen
532,22845,4.64,33.41492368295702,402.5457151157207,Científica,* pi.01 Ori
533,84606,4.64,1115.0871730304425,621.3806277527714,Científica,* e Her
534,28716,4.64,178.15099630132949,418.0080841606093,Científica,* chi02 Ori
535,67234,4.64,999.8929928935474,82.97219696460449,Científica,* M Cen
536,76669,4.64,1044.431981220032,545.3234286021991,Científica,*   7 CrB A
537,58590,4.65,811.5818686424246,328.2963846638714,Científica,* pi. Vir
538,36917,4.65,344.32318136463607,153.76046631240314,Científica,* p Pup
539,23607,4.65,67.84982647198811,426.1235520147457,Científica,*  11 Ori
540,36514,4.65,342.53036534065797,141.07259092156536,Científica,HD  59890
541,21273,4.65,18.976345270840625,444.5165346006772,Científica,* rho Tau
542,35363,4.65,338.89657898141917,112.25177303920064,Científica,* ups01 Pup
543,31978,4.66,217.7609115086951,351.8294424560735,Científica,*  15 Mon
544,53295,4.66,656.9183600432416,472.3198932928343,Científica,* ome UMa
545,42806,4.66,448.4868989684345,379.9369285473282,Científica,* gam Cnc
546,33302,4.66,250.3854479723261,194.9004362022756,Científica,* pi. CMa
547,76705,4.66,1232.9169044451896,182.92169854408723,Científica,* psi01 Lup
548,35205,4.66,307.8709621701074,155.5654188394128,Científica,HD  56618
549,62012,4.66,906.122329074312,91.7676577774352,Científica,* w Cen
550,61740,4.66,900.9722579915968,273.93504278977287,Científica,* chi Vir
551,96100,4.67,770.7898517027214,726.3531624821322,Científica,* sig Dra
552,45075,4.67,546.8441075960201,559.8329144794201,Científica,* tau UMa
553,16244,4.67,229.70562350889008,647.7779546515598,Científica,*  34 Per
554,40167,4.67,390.8200417636912,367.0047484023717,Científica,* zet Cnc
555,21683,4.67,31.828427522612984,446.52775161516195,Científica,* sig02 Tau
556,19811,4.67,165.03614669094776,583.3015745706816,Científica,* f Per
557,28910,4.67,145.53453407367488,227.97638688451923,Científica,* tet Lep
558,49029,4.68,586.1294970043975,318.95271933167584,Científica,* pi. Leo
559,47310,4.68,546.560971444748,303.6726869831332,Científica,*   2 Sex
560,66234,4.68,843.8797360057816,531.3382126731562,Científica,*  24 CVn
561,52098,4.68,642.1877683456477,423.42095256418907,Científica,*  37 LMi
562,43878,4.68,557.5560781034184,52.1616402658741,Científica,* H Vel
563,66006,4.68,998.5931704421236,295.75957091486237,Científica,* l Vir
564,62268,4.69,888.3775550629078,36.461802782449055,Científica,* iot Cru
565,24813,4.69,214.4031475426109,536.216750945111,Científica,* lam Aur
566,52102,4.69,719.6975567476952,36.76562743701774,Científica,* t02 Car
567,38089,4.69,431.0789938886045,67.3597598239819,Científica,* Q Pup
568,37173,4.69,342.85390397100633,168.26949465998592,Científica,* m Pup
569,39211,4.69,361.9024377599269,280.8179731885654,Científica,*  28 Mon
570,113116,4.7,611.7547250304877,694.6869838966895,Científica,HD 217382
571,56633,4.7,783.1004503175106,253.7362569271957,Científica,* tet Crt
572,56922,4.7,804.7837502843113,147.32772275998295,Científica,* omi Hya
573,63945,4.71,944.2672162470134,95.07516465639785,Científica,* f Cen
574,45902,4.71,539.4834860422554,170.1863942134035,Científica,* tet Pyx
575,25737,4.71,71.77414227600498,318.2005032005794,Científica,*  31 Ori
576,22667,4.71,44.63884519352563,427.6599263672989,Científica,* omi Ori
577,25984,4.71,184.0328383326454,493.0716472595566,Científica,* chi Aur
578,46026,4.71,546.9373196628595,157.89510836672383,Científica,* lam Pyx
579,57283,4.71,805.164140505093,218.4782910125042,Científica,* zet Crt
580,46371,4.72,545.7414257421442,186.28176378368892,Científica,* G Hya
581,51056,4.72,621.1589798421171,430.36276089655144,Científica,*  30 LMi
582,27639,4.72,232.66400419923937,505.7981255445102,Científica,* ups Aur
583,60202,4.72,829.9570477491418,380.40249387625806,Científica,*  11 Com
584,64844,4.72,857.347268342412,492.1984030173769,Científica,*  20 CVn
585,78592,4.72,998.7106052047872,592.7233554167934,Científica,* ups Her
586,6692,4.72,457.6971930678172,726.3664542707991,Científica,* psi Cas
587,51658,4.72,629.3987469404598,459.0471917550413,Científica,HD  91312
588,25044,4.72,57.55501814086925,325.7217227924807,Científica,* o Ori
589,58867,4.72,831.7548300640914,25.391465350564452,Científica,* tet02 Cru
590,40084,4.72,387.8027420164496,226.5573266549489,Científica,*  19 Pup
591,33202,4.73,247.43624412385705,363.8599848389011,Científica,* e Gem
592,40096,4.73,452.5226540393501,88.82355330054503,Científica,HD  68601
593,79119,4.73,1073.6671966632434,564.642702102638,Científica,* tau CrB
594,53907,4.73,709.9556338566117,279.63322884973184,Científica,* p02 Leo
595,39903,4.74,531.9086283349692,8.757883810324303,Científica,* B Car
596,77661,4.74,1150.2206792804682,489.00275581851287,Científica,* rho Ser
597,64924,4.74,983.3165361238582,236.88308624065476,Científica,*  61 Vir
598,44390,4.74,549.1680961081012,578.062639026353,Científica,* rho UMa
599,42624,4.74,515.9697936814209,73.41292241975619,Científica,* n Vel
600,15520,4.74,387.1569473680676,677.3623078797182,Científica,HD  20336
601,69191,4.74,1027.3859761992835,73.43037557426322,Científica,HD 123569
602,76945,4.75,1237.294716616246,181.52769996791525,Científica,* psi02 Lup
603,69713,4.75,874.6593330858063,555.8531380186728,Científica,* iot Boo
604,115088,4.75,571.1062658481866,760.9325341975742,Científica,* omi Cep
605,35020,4.75,384.83645438445814,56.68471389442146,Científica,HD  56456
606,57581,4.75,808.1482095069075,8.719935888720386,Científica,* mu. Mus
607,76880,4.75,1252.909716319664,270.8874458461951,Científica,* kap Lib
608,67786,4.75,1046.5207703841677,179.3675816365987,Científica,* h Cen
609,67665,4.76,926.0413194182522,480.3904963726104,Científica,V* AW CVn
610,38901,4.76,390.67165139742315,145.48841019528527,Científica,* chi Pup
611,27750,4.76,117.55975034002516,326.26244906855493,Científica,*  56 Ori
612,65639,4.76,999.1956651735871,249.84007247795483,Científica,*  69 Vir
613,63355,4.76,896.1909430241185,389.5747169200393,Científica,*  36 Com
614,52370,4.76,730.3770615274619,14.772637396886187,Científica,HD  92938
615,55266,4.76,698.1495849507871,454.0394430000674,Científica,*  55 UMa
616,60485,4.76,755.8772183537575,521.3743186434597,Científica,*   5 CVn
